"filename", "language", "Dart", "comment", "blank", "total"
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\carspage\view\widgets\filters_view.dart", "Dart", 90, 0, 3, 93
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\carspage\view\widgets\seller_data_view.dart", "Dart", 72, 0, 4, 76
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\favoritepage\controller\favorite_Page_controller.dart", "Dart", 41, 0, 5, 46
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\favoritepage\model\filtered_cars_model.dart", "Dart", 9, 0, 3, 12
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\favoritepage\view\pages\favorite_page.dart", "Dart", 134, 5, 3, 142
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\controller\main_page_controller.dart", "Dart", 401, 1, 31, 433
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\data\home_data.dart", "Dart", 39, 0, 5, 44
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\model\al_qassem_socials_model.dart", "Dart", 6, 0, 3, 9
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\model\api\categories_model.dart", "Dart", 38, 0, 3, 41
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\model\api\home_slider_model.dart", "Dart", 30, 0, 3, 33
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\model\api\top_car_model.dart", "Dart", 140, 0, 6, 146
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\model\bottom_nav_bar_model.dart", "Dart", 6, 0, 3, 9
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\model\drawer_model.dart", "Dart", 13, 0, 1, 14
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\model\home_services_model.dart", "Dart", 8, 0, 3, 11
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\view\pages\home_page.dart", "Dart", 132, 5, 3, 140
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\view\pages\main_page.dart", "Dart", 52, 0, 3, 55
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\view\widgets\al_qassim_logo_card.dart", "Dart", 23, 0, 3, 26
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\view\widgets\animated_car.dart", "Dart", 34, 1, 3, 38
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\view\widgets\cat_container.dart", "Dart", 60, 0, 2, 62
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\view\widgets\grid_car_card.dart", "Dart", 152, 8, 2, 162
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\view\widgets\home_categories_view.dart", "Dart", 48, 0, 4, 52
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\view\widgets\home_drawer.dart", "Dart", 193, 0, 4, 197
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\view\widgets\home_slider.dart", "Dart", 57, 0, 3, 60
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\view\widgets\home_title.dart", "Dart", 20, 0, 2, 22
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\view\widgets\services_drawer_row.dart", "Dart", 58, 0, 2, 60
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\view\widgets\services_list_view.dart", "Dart", 62, 0, 3, 65
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\view\widgets\social_button.dart", "Dart", 31, 0, 2, 33
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\home\view\widgets\top_car_card.dart", "Dart", 144, 164, 3, 311
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\splashscreen\controller\splash_screen_controller.dart", "Dart", 27, 0, 4, 31
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\modules\splashscreen\view\pages\splash_screen.dart", "Dart", 24, 0, 3, 27
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\view\shared\app_bottom_nav_bar.dart", "Dart", 57, 0, 3, 60
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\view\shared\car_sliver_app_bar.dart", "Dart", 40, 0, 2, 42
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\view\shared\custom_cached_net_image.dart", "Dart", 58, 2, 3, 63
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\view\shared\empty_data_widget.dart", "Dart", 42, 0, 3, 45
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\view\shared\handiling_data_widget.dart", "Dart", 206, 2, 4, 212
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\view\shared\retry_button.dart", "Dart", 21, 0, 3, 24
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\view\shared\shimmer_loading.dart", "Dart", 50, 0, 2, 52
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\view\widgets\app_bar\custom_app_bar.dart", "Dart", 32, 0, 2, 34
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\view\widgets\buttons\button_with_icon.dart", "Dart", 89, 0, 3, 92
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\view\widgets\buttons\custom_back_button.dart", "Dart", 22, 0, 2, 24
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\view\widgets\buttons\custom_button.dart", "Dart", 65, 3, 2, 70
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\view\widgets\buttons\custom_delete_button.dart", "Dart", 0, 43, 2, 45
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\view\widgets\dividers\custom_horizontal_divider.dart", "Dart", 27, 0, 3, 30
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\view\widgets\dividers\custom_vertical_divider.dart", "Dart", 26, 0, 2, 28
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\view\widgets\fields\custom_text_form_field.dart", "Dart", 127, 0, 2, 129
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\view\widgets\fields\search_text_field.dart", "Dart", 97, 0, 3, 100
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\view\widgets\pop_up\custom_bottom_sheet.dart", "Dart", 16, 0, 2, 18
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\local\view\widgets\pop_up\custom_dialog.dart", "Dart", 0, 36, 3, 39
"c:\Users\atlas\Documents\Flutter Projects\proj\lib\main.dart", "Dart", 41, 0, 4, 45
"Total", "-", 9720, 441, 596, 10757
